sale_id,hk_sale_id,as_of_day
First Class_11.52_5,32053c45133fda66d6816e2929ce5cc99af351833e4face67b02ec4b0189b3a4,2025-10-16
Second Class_27.86_7,9fbd1011e3172d1f796267b94d9b849fd468767c76074544927479dd5a21c036,2025-10-16
Second Class_7.632_3,cbcf7e85c2a88e097140d8e12ae5a88db628cfc0914a32670205d3e94aafaf03,2025-10-16
Standard Class_1.728_4,394e95777daaa11696070ac2a9692a38e7a9050ede66d1754569c1437fc3493d,2025-10-16
Standard Class_392.94_3,2408171cba3d811d6e3401bd5af32a1ef24f0a79aac18faa2e51925013ee8192,2025-10-16
First Class_70.98_1,347dbcc661999637506a84dc3596d342b1bcfc337564d1096c2bf00e0c909617,2025-10-16
First Class_22.98_1,7d0affe2a86d262bbc5db14f7d19849620746e53bf1686148aeb8bf70a8fe9e3,2025-10-16
Standard Class_20.1_3,569d1f6b7156a23d21abdef6869f0e68e9c87194e4463bd3977d8286e9c89b6a,2025-10-16
Standard Class_1.788_3,78e0bed051a217f97a5076a6d116c3686280758a307d289683fb53bcd533932d,2025-10-16
Standard Class_2.96_1,1af00fec98ef458c7b03f6620fdd2ee9c04afbd4b334e0d4cd831dbcf3706e6f,2025-10-16
Standard Class_78.272_2,08efa32b6124644919f860843d1eaea8349917cd5ab4993138fffa03de5a3dda,2025-10-16
Standard Class_209.3_2,697a4bb29f5b907e7e210f4217e1b86c836cbf7c948faba20eba14b7bcca4061,2025-10-16
First Class_1298.55_5,652c151ed7bb4dcc7d071a3e18ad643c1f3fceff1f6386a516b9dfabe404007e,2025-10-16
Standard Class_115.36_7,a22dde048926c9838503f62934d00f20ee08af487966a935ce879c649d7e0e39,2025-10-16
Standard Class_52.776_3,20fb28707f8ebe4caab5f613f5e284b7f85b7a5bb357ab1cde8a0d6eaa5205a1,2025-10-16
Standard Class_1007.232_6,e6dace1a18093e60fb345166840040420385fbea1ab999cf92f9e47449f989ba,2025-10-16
Standard Class_7.872_3,d36d5a437ac4442d0e2c9a128841236f20eede67614383d360ecf6058f428e39,2025-10-16
Second Class_37.68_2,0c2b86aa675958a90224b57cac36bd5edb01e30f8bbd795e04c3cc761fbd89dc,2025-10-16
Standard Class_46.8_4,adeb6adb8daa350762634b67d51fd738262ad0e9e19d249cd27f10133e7b1c52,2025-10-16
Standard Class_5.04_2,2babb46f89d2cdce5bac3f027d1bcc2c4c7e54e401a2f6c304a31c034b18d24d,2025-10-16
Standard Class_47.992_2,9199628a83a19be2116ec0874285c038bd3484ed22e45e770fee4a9610bfd45a,2025-10-16
Second Class_5.46_3,c6ad81827c07fc59766eca55a8e53821001ba7b3c1d13fdd970858d1d16c2e51,2025-10-16
Same Day_109.92_2,82b0ab67640ec4e6d2bf7377b7191ac669437b83d883e2bf3a0cda569b67e787,2025-10-16
Standard Class_11.61_2,565242e57255304bcd84f01f4da759bbf27f25a7fc35c1079a77a0767af21a08,2025-10-16
Second Class_24.32_5,420f406fa17f01d78838aae75552aba3a629e295fea91e345332714edc08eac8,2025-10-16
First Class_127.984_2,48643390cb963a718d3fc02ef412cd704e3cba23b9080cc92a54667872316392,2025-10-16
Second Class_3.912_1,409d2c8e3a723c1f899ef7dd150b6af5972707ccf1d24d108ddc6bbe891d6b10,2025-10-16
First Class_9.21_3,edadf69e9db9646254d9d3dc7cb1eed40e78a136c2c7234811682edfb204162b,2025-10-16
Standard Class_43.32_2,7d674526abb4aa6a5edb30713ba59e409e61412c6280b9a006d859224051f54c,2025-10-16
Second Class_397.6_5,29241acf67e29fd3093b7648d8253198fdd62ccf9054d94ec997e92454cd2bec,2025-10-16
Standard Class_347.361_7,97967bf46cbcac82f3eeb0947d9d92a01444e7696727f6797fbbdf9eb478a76d,2025-10-16
Standard Class_3.04_1,cccda6b76b8fffd048fd23c0c321baef2e2bfc9a2f9001a451956f186b8ca78c,2025-10-16
First Class_26.72_4,d0bb0828a219c5dc1fe577d2e67a39aa8da789d84d0c879ee0b64e2fb88f55f1,2025-10-16
Standard Class_74.94_3,7dfcf2a50dadfd6d9cd997b071e243a5cc4937c0c454f8d9a10118ea9202889f,2025-10-16
First Class_161.28_2,b9f636d81077e7e1b325984700f970c0fa1ffa5e0c1c5c6dd01b7926be570827,2025-10-16
Standard Class_108.576_4,e5a5f42ee722fda038509104992c236ac8d756b7a399973c0d31eacab32273e7,2025-10-16
Standard Class_221.024_2,847309ec73dd893b83a0b7b710b39312cf08ef09ff9a0f4c3d93a2b20577a5ec,2025-10-16
Standard Class_71.92_4,944ff00288ded6bbd1d3544f4084bdd9835128be895ae354b69af90844c6ce5c,2025-10-16
Standard Class_13.698_3,953882355da703fa464038e0d3c7ed37e6670ce613d7c3af4aea55f6ddc7bda5,2025-10-16
Second Class_127.764_6,829d4359b5b726431d654ec50e90832020803118b23ddab44389b999dfc6ef14,2025-10-16
First Class_13.12_4,e618f23d814fc84fd507b7f6faf8fbf76c876b05e1b838f49cc8f7f715106a7b,2025-10-16
Standard Class_85.44_3,d41ddb1bc58125315b28a7bc71b9151adae087568500f7546b8ef181705be088,2025-10-16
Second Class_4.712_2,b4a40a79ecc460573254538bce7f2b036243609187047638fc0e674521ac6f17,2025-10-16
Second Class_111.15_5,690309f031be82a00e8fc7c5284fd00d71fe6d21f585028c6dc86032d45d60bc,2025-10-16
Second Class_10.332_3,b2de5cc5247671db3f6b0cf8e82b9d25534e10f3dc3f7360ab6ee2afccb54a9c,2025-10-16
Standard Class_22.512_3,72cfc61bf9a456dab9262c36ae2f8c72dd618b614b631e28bff9660e31243243,2025-10-16
First Class_315.2_4,ba4ad0e31fa08aa6e9ea51bc69943d712c5bc210037898a95469b5c12d2c926d,2025-10-16
First Class_30.98_1,0082be40cc5af09473bfb853fbc6e4fe033846957be36f0e22127bb937efc6ed,2025-10-16
First Class_53.72_4,e4782e64e88b2d384f5e876291df0877c047e708ed94cec6a5ab37011bb1f321,2025-10-16
Standard Class_20.12_2,ba6e45f0f148e18001c636e028ad58cc8ed28ad9445aef1cb0a660b5b7d45770,2025-10-16
Second Class_83.97_3,4696db2a545904bd11c745789d46be63e5a5eaa545ffd422232db1b551de09a0,2025-10-16
Standard Class_666.248_1,5c5a0355984f7b196bf01ec1aee9f97383485ab1a525e939f1acf50ab04a2963,2025-10-16
Standard Class_30.144_2,0757a9a9204f74a2b4d2616b9e3835a53e229cc422a286827912a3a99dc0c574,2025-10-16
First Class_30.36_5,b8f1e70d4d1ad1037acf22285aaac13dfddb8d1a20ff99f7107fbee4c8e5f6b5,2025-10-16
Same Day_1363.96_5,292c04b6e729dabff10a49b5f99623a338adf7f47deb0198fa3ffea1b4566fe0,2025-10-16
Standard Class_8.568_3,9528ad4b2ea41f865991c265f629ee8d9437e4239aee0cac349383951f49f17a,2025-10-16
Standard Class_484.65_3,56542e94dc2cf625e2dbefbaf0c6a7746d7e69d3ac50466c956f584929003a6d,2025-10-16
Standard Class_6.27_5,f0b7e1fbe74401e40732a184ec28add1f790fbe1262398a16638ae02b2a9b5e5,2025-10-16
First Class_2244.48_7,8a53d4cc62239301e84e5671027ddcd96b927e431b4ca8f3b61f80f505ee5686,2025-10-16
Standard Class_12.096_7,658f32f04302d78d079891a16207dbd981507c453ede9dec58343d555e388f9d,2025-10-16
First Class_17.43_1,41dd7d728b5b984feef6e978cd3849f75ea38fca3a46ac0edaad96d60492d8d9,2025-10-16
Standard Class_438.336_4,4c25b7d6de29f8ede8d8863e1304ece6b2bd0f6b3af91d51ac25461e6bd70307,2025-10-16
Standard Class_98.16_6,86550a6b5f94496e5960e265163baf6012a1fe1695660617c3449dda28ae4530,2025-10-16
Second Class_53.952_3,586f6b5a75d5c9a3e78e266182919ba5970e2968a01c0cd47b8f680b3f120c59,2025-10-16
Second Class_269.49_3,0cd425e9d0c3e60d41c1ee51f5e3272fab4e9b8e677e8375be8cb060fdc82ec5,2025-10-16
Standard Class_22638.48_6,39185fd962b0ac98cf1ee24922b2a34aa54488452a0862560116e69ef090ed29,2025-10-16
Standard Class_305.01_9,334fdba4805f3238c0a4d5ec14ca859ce43efcfa052416f2d508fd138d962b6b,2025-10-16
Standard Class_77.952_3,5796898183f938361190259e50d3b908914b861d483e1520c3558e2fca840c2f,2025-10-16
Standard Class_219.168_2,0a6041afc46a3cacaff2504779d45c414aabfd97e0116dc735d9b401b71b9325,2025-10-16
First Class_6.928_1,67c143d8bb7641bf81bb08f5fe66e05f9ad5d327b8dac645bba4c3a354d94bf2,2025-10-16
Same Day_251.006_2,7d05e83a2a77c65c5e1a2f6b5605d1c057eb7e15bf93c427b7630f68f823d464,2025-10-16
First Class_34.95_5,dd495437ca7db7cc34edd3ba8b0e437cb920415839b25d3542ee27d3b26847ec,2025-10-16
Same Day_2395.2_6,f474846c76fc48927f86cfb9ee494c0ca8696f06593bd796b77bc359738a3f71,2025-10-16
Second Class_681.408_12,6301a2a4590f946dabfe83e5e53650910c112fab734d85cd0c45b7eec51082df,2025-10-16
Same Day_823.96_5,92320fc0e1d0c19ae667181c5eb97fa308afe159821615fdfc4c0d7f76a1461a,2025-10-16
Standard Class_31.68_6,4d3f88d9394098ce96eb228adf55fcf2d025caa0bca5ccafd1873484a81c5bbe,2025-10-16
Standard Class_20.32_4,b8a7b597bdc185d29ecdec4089c7d4f272aea7b8d9847e8704c7f80dc5bcfd25,2025-10-16
Standard Class_40.712_7,c2fbfd196716d8f299480e3336f45e3ba175a5a21f0e92575b662b4c84734104,2025-10-16
Same Day_63.2_5,9953ba7192f123b30126e1a3d71a621b2240b46b76b7644140338359280e662e,2025-10-16
Second Class_13.344_6,584f9e2f17cfe80d7ce8bcb1fb346df80d07756d01a7568433ddb06b8062e168,2025-10-16
Second Class_7.83_3,873d785b4779e9fa8a8165f52684d362fc0a557bc3a34daaede993427ead3290,2025-10-16
Standard Class_59.913_7,82c497040ab8f407f245ced856645d07d7eaf6ea04027bb57336535db0c835ed,2025-10-16
First Class_14.9_5,3f6e9c622f06b10b0d7f2a658b328ce81a1d49d1a93d29ea2da5edcd5cc02952,2025-10-16
Standard Class_19.432_2,c66dc204848813b03bc05a69076c353e2df8d4241e224032f88b0f295f694d1f,2025-10-16
First Class_170.24_2,1a506981a3bcb13fd24a64fede594ffb43cf0a6af2c9d0f186fcf5439ff7fb72,2025-10-16
Standard Class_1.556_2,e8bd78c91e0fec0173d82172bf10fda802745417bf762788ec3c7a32a437db43,2025-10-16
Same Day_368.91_9,c6a882678e366b0d048b4131137116449f71034c7c56fe84169668c681b28376,2025-10-16
Standard Class_87.36_6,b5c295fde13872b7b2abf73eb7b82e43d32d0f685f582d416eaf2f6e9c72121d,2025-10-16
Standard Class_129.3_2,fef4d7582e6ccd80f06dadb350a4ca3ba1e351085a24ef74a0091e59442c21de,2025-10-16
First Class_97.424_2,e1bf429e464a53d60be0e7ed34a879d8f33d8a18dec5647feee66e66b057faec,2025-10-16
Second Class_65.568_2,0144abd8b09979ae4344b08ab56af90d6013a4e5b87faa5a74a3a6149a297e2d,2025-10-16
Same Day_30.53_1,75cd2073202569bd1adfbb2fe891e7b14c01d8d758313f3f6ff7e4cdba0f7407,2025-10-16
Second Class_61.44_3,0ac3db31be53321aa6dd49bd625ba699984988163f7bd040686d97fcf2048758,2025-10-16
First Class_315.98_1,9e2cfa81c12a71b8262f1faffb49e7f8437520a22aea37beffd56c7b84a5800a,2025-10-16
First Class_20.664_7,0dfd3df68676c6d7d1bb497acd8a213bb3187073778225bdd36c49f61032c3e0,2025-10-16
Standard Class_419.944_7,048ef231d9e84aca578690ed18b920b5de6fdb832d9310ae51b05d318407a39f,2025-10-16
Standard Class_197.05_7,257b6fdbb7ab52634bbfc5ff6a729d3d34432a022dec8f901d5b50e6a745beaa,2025-10-16
Standard Class_54.208_14,ca0f9be907c7a8ae273ed04c4df7a31f9321a9681ab00f7febe3b0eea8b6fbf7,2025-10-16
First Class_286.86_7,534030479d91a3f4264c6cff26956194afe96ed745e98e14c24ff18ed8564aa6,2025-10-16
Second Class_5.88_1,8d06b2ebe7e1199174d47e58aa077aacdfe25ad258f3039381f3fb8339be3f94,2025-10-16
First Class_32.4_5,490447b70e307f590a7f9150b31fa0f3449bf311cc6e08d447f45a3ea0e684c8,2025-10-16
First Class_319.41_5,ece6776dc569fbb7814f5502f97864aec9695070ecac404f224cd858842180c9,2025-10-16
Standard Class_7.56_3,93fe7a59eebdd5422ddf63bc731d29348b80fd2cea132a93c4d5604b380a0f76,2025-10-16
Second Class_340.92_3,c31767c6a945528135cbc2bb5cc9b85187cfdb917495b4ff416e204c687250c5,2025-10-16
First Class_514.165_5,e00ec41af478bec47ff869b40a9c946aa714a2088e198ec924dc0c8fa51398ee,2025-10-16
First Class_279.96_5,97b4e60adce7840e115fcaf113b082b04b83fc0a4c136955ef97ad045197e520,2025-10-16
Second Class_51.184_4,ca05e7e1d9aa3f3e9cd804b4b7d571608e0bd9abd13ca1df9339c9edc17d0220,2025-10-16
Standard Class_249.75_9,df4acab3861b584b77a92ca9e5c3c9bd7f7631a9dd9a6a1d8e5fdf932c31de93,2025-10-16
Standard Class_198.272_8,2ba062cb3381664366ffe2514552071fa294643f077e1e181b80f748050cbcb4,2025-10-16
Standard Class_219.84_4,6c34b415b3fd36a6a4c2961cb18359cb692c729a8f491a86ef5c094271a51d8f,2025-10-16
Standard Class_36.288_7,1e84097b5d334cc9e807a406aeb8e2f38742df7cd09121c02b009b08492104db,2025-10-16
Standard Class_13.08_2,0a4e42c0e5c3fe1f9b8a36073c904e8cd72302d6a1e0c767745f799a0cca33f1,2025-10-16
Second Class_371.97_3,08da75c0437e384899ffa685611a70b3fde23098528f815615e3178e1a431989,2025-10-16
Standard Class_1119.984_2,93dcda763d35a598184df3f43ac81c014f00a8ffe9abb662399eeb2f7944b190,2025-10-16
Standard Class_265.93_7,6add7839bd6a60df0a39759bdf8e8656d65e1b72c3efda0639cd66d80a8e0c90,2025-10-16
Second Class_163.96_4,e46bc7c8519a854edde28f2e5ed8176ee0747d2d0a14f55a8c6e7778ae3f3065,2025-10-16
Standard Class_65.08_4,ce5fadfe6cf38f578e814d8ad3f7568be8816b61aa03a7e1de8bcb6db7cdb94b,2025-10-16
Second Class_62.91_3,f9f6deeb9390195dca507d0192e582288679f43059a1d0db2e883616761d35a5,2025-10-16
Standard Class_2591.56_4,58b5dbeaef55c247201a66b03732aa51bf6e711806a3cb528566d96ea438796a,2025-10-16
Standard Class_3.108_2,f86993f266309a8f77376ab32550caad4cd7c6af879cded534a85b6d0b171c92,2025-10-16
Standard Class_2799.944_7,e5338b1aea456dd835484126fac462f146939c671cd79f2717c0260fe8cd444e,2025-10-16
Standard Class_60.144_6,795b7498ac18aef7389eff1661cb2c89c295cdfa0ded2f75f63ce795480501bd,2025-10-16
Standard Class_304.9_5,90b8d19b04fa6bc7d8f0dea65d9ce01c0a63dc27d6a3aaaef16903026503b767,2025-10-16
Standard Class_2793.528_9,b25afeb689db4215b438cff860cfbecb2c2b1280386473cad9ff7152f8889335,2025-10-16
Second Class_259.92_5,303c076b1df47af915cd28481bcbf08fa8d4836a115b60de40db8564f431c99d,2025-10-16
Second Class_107.97_3,e3c709e2506fb020fedcc2f8da38634180118b7f4def7558b1e39e3a9a7ad154,2025-10-16
Standard Class_20.608_2,2bfd5825eae70cd6be16cc8df77fbb977b1571494214c62f56a6127bc39312fb,2025-10-16
Standard Class_24.224_2,0dc972843b99bc74496cf4d1669a1aa15228c6176c763b53804a42d9be0bb3fe,2025-10-16
Standard Class_7.992_1,6ce7f82e97c5a7129a4959220a64b6439a61ab67b68b584c30173c2fd3bd1edc,2025-10-16
Second Class_299.52_9,d4a805c34db8a9ad3734093c8f21769d6d5b94e3373539a7e926456cf40375da,2025-10-16
Standard Class_274.2_10,2def1fe1809583fe1700a2df8332c55dc25dc2ceadd3f22baf43e6daddd134b9,2025-10-16
Standard Class_381.36_7,aa89d09415e67163612c5354f4c2ead6201138bcf99e2728e703262323e4825c,2025-10-16
Same Day_5.904_2,6cce4f915f81822eba953a025ada0daac0755183e27c37e0734d9c14bb2855cd,2025-10-16
Standard Class_573.174_7,874d641ecb17878a2f0fb10d10d9b032facc58f750b3cc34ed836f200145e81c,2025-10-16
Standard Class_86.304_6,059caa0c0b369d35ed82f28ec15c6f2a3b79d9640b1cd0607ed9f9b707ea918e,2025-10-16
Second Class_7.408_2,97442012b2d0e2e5970aa27105e379e98f0118714f4f8f29b53348dd93e2f841,2025-10-16
Standard Class_69.3_9,d270363cfa1211da50559aca0992c1c7dbcca11f7fb0c15f8e3d89752197b73e,2025-10-16
Standard Class_5.176_4,c2a914d4f3b0252ef50d69be4c5f1222b959ee80cb9ff6eb769d44648a2d77d1,2025-10-16
Second Class_40.08_6,c90eceb3055c2bf9a93ba51c96d90ef0acdb77e039c609ea4c1bed49278340b6,2025-10-16
Standard Class_291.96_4,433b7c8029bf83ee4afb1556f395e9d4968335e568262675e2ef77b9a297f3cf,2025-10-16
Second Class_33.024_2,33297bbb7998e547c2254a2eaf4003e89b2c8bab7f262d65c636c0a5705a9388,2025-10-16
Second Class_59.97_3,df418032d0a55561a67ca6e60c4f9a963dbe61166ea523d0ca98db80d120fafd,2025-10-16
Standard Class_377.97_3,cf5f6cdbf99e1182a17fc99cbaf369772bed66fb1c102591796e586e34d55f88,2025-10-16
Second Class_81.568_2,ed80524407400b14e04184a9fe9dcc6d26dae2f6ee5e5721d58812a180ce112f,2025-10-16
Standard Class_69.93_7,571c41992a723dafeb7eb3775f178a1e80ffab166a4fb6f9229dce6da8d491d4,2025-10-16
Standard Class_14.976_9,435b09c14139641bf321dd850a223adfd63d1f302d0fcc45923a15effe006211,2025-10-16
Second Class_161.376_6,730858a7618fec1b6530f17476575240310b916acd544b481fd03e686679d674,2025-10-16
Second Class_521.96_2,f40f592ff2dc8fb8e86372fce4342163ab70d63417dc40d641ecfce20f22b04a,2025-10-16
First Class_359.88_3,0dd9cc4776fb368a80c537310dbbd3ce5194858cd06405dcd12293d089f831af,2025-10-16
Standard Class_91.59_3,9e5be1ae9ea45340e0b892659bea6692325119d5d2a43624993ab6efe76d6f01,2025-10-16
Standard Class_101.12_8,9867883893cec4cf8dc7288ba8a2cbebab2212c0959dab8d3cf4e0b535ab7e9c,2025-10-16
Standard Class_2.688_1,1c7c45b5f7dec52a9a8d7850fbefb7b8f16ad6fc0c9993ad44bb6a2956c68cfa,2025-10-16
Standard Class_13.48_1,af4e74ee22d469688d7549f6ec0fbb56d3d7095ccb781cd146b5480feb1ef3a6,2025-10-16
Standard Class_11.64_3,0b1c239db71c966ec8da1c6bc562b0fbf8d8edf9fec41302658209c546f68589,2025-10-16
Same Day_6.384_1,f578f34cdac3d743d97cddd16a7f55fadc30be12458dd64b352e8790bd5cbadc,2025-10-16
Standard Class_226.56_6,a90fddd49262c69d107812cbdf37e2506bb2bf8881bb2e92251c20a1058e0cb5,2025-10-16
Second Class_54.48_1,c6533a17f989c0d3ac79293d6e429251dc983d158380f299eee0fcd44ac0a871,2025-10-16
Standard Class_10.47_3,22f440ab9692f63ab1e484d6aebea4ea7e834795d8bf222318ab8439db8f6e2f,2025-10-16
Second Class_182.55_2,1a2082d173efc860b520b9fa6e06569fc6ad881b4e7733a80a524ac8963f35b7,2025-10-16
Standard Class_362.25_6,51f9ff3482714ced16e2587827e90dc7bbf60b1e8a8bfafe9b037751c59d52a2,2025-10-16
Standard Class_1323.9_5,2e6b0346f270babc7437d9c8e3af24763dbfd3edf9897ece973b16b74b6cafc7,2025-10-16
Standard Class_16.02_6,ccd2aa332d47195264641b4c76a089b58a129393df3e499ec2103de82fa7a617,2025-10-16
Standard Class_81.568_2,7729198bd3f570f093efe5a1a650e8ac7e2aa6b13d3a7c43581e5b6899226bb6,2025-10-16
Standard Class_241.5_4,66e6c2cd73e35cff164e637c9518b5658120c8fe843fe4bcd1056302f36b1c4c,2025-10-16
Standard Class_239.92_8,14d23503f9f7bb077967f747e8f626d72021937db8e14599b93a0d730c38b9df,2025-10-16
Standard Class_31.16_2,f24f839817f16089d699e4b6b597f9280eafea38bb3265116d865ef2aecbb8ed,2025-10-16
Standard Class_27.96_2,6de078524698c5ab061a4123ea383f7a97ea2ddef407ab7a3ebb01382bdbbe88,2025-10-16
Same Day_101.994_2,75604eb55db3c76f099f43024fa31802376e48bbae7a2723da5c851b9cef5cb6,2025-10-16
Standard Class_29.34_3,7a454979fdff0a2cdca2093a1caf58784cf3ee4ad5c294467e350aa928b731c5,2025-10-16
First Class_89.696_4,5500cd6eecd541d0afbcbccadf726bdb3e49e4d8bc862f92f49f9359695400a6,2025-10-16
Standard Class_4.338_3,bc6fdad7eb8acaebac66d45568365b0e37e47620f361a3b7fbffd1475b3f4c53,2025-10-16
Standard Class_405.86_7,1a28257d0c2a2b607b8f84d28c932c939696cd06f878b8f8acae3582de1ed387,2025-10-16
First Class_147.568_2,ede08ea928b1e50d5b7b78f8da7fa9602d8ef6f1c861f84570ba3960811ccc5d,2025-10-16
Standard Class_4404.9_5,42523d6d24b54664a7fddd3e4911d69221012abfe3c4ca56d7ec33698ffef339,2025-10-16
First Class_626.352_3,544cc4afe2bc3abf6482fc145ab195f0e018ceca82c093773bf2ece704affd03,2025-10-16
Standard Class_91.99_1,796ef68b39e1ea3e0ddc93685d8ed09e9148e04caf2c4136ad7b423946277b72,2025-10-16
Second Class_1007.979_3,2a3ed0393fbd185bc29a64b1e29cb6e9cbee09aa5421bcf9a7950198c028e89f,2025-10-16
Standard Class_836.592_8,618aef2dd35782fb03dd51ef213b52bbcd35dc424190a1b7f444f631a11b1e06,2025-10-16
Standard Class_159.768_7,efd1347d2c6ac1437d0f6b25443b28c21fa118c0c59c64db3647394e69de5070,2025-10-16
Standard Class_38.82_6,8c4f1d2e4f05bd1565b8d19a5237232944ab9c1fe413df3d106576e6ea44f93e,2025-10-16
Standard Class_83.952_3,96e53d442fb4dd20ffbef1cbacb43ea20368af94bd21fa5d8cdecf6f25bd0095,2025-10-16
Same Day_354.9_5,1787d0dc5b0db01b1b3c6b1415f7c1c3d01ae5313c22b65039722025bdf24e5a,2025-10-16
Standard Class_7.168_2,40dfa96b254ad226d690073d95a9fa4abb726fbc4062b492466e853a356d6b79,2025-10-16
Standard Class_41.72_5,27744f62016b7e423cafcdd26aa51a80e96528d0884d42ad0593a65a074b6039,2025-10-16
Second Class_8.26_2,b5fa94bcaffc4f80784e71575e144cea7cf83264334a0fd859d3800c93d50d7c,2025-10-16
Standard Class_2799.96_5,679338f44ed43cc9cb0fd532ca2dde7f813b80c3ce1698378b58144ef9de7e50,2025-10-16
First Class_9.184_7,6531ddbea5c83d5b9a30c513fcb996f041fd74aa24f02507a6c3644728d94337,2025-10-16
Same Day_55.944_7,bb560d481b87ae84fa8a143edbcd1259d43d3747fcb637c53a63b04b3f9095d8,2025-10-16
Standard Class_109.95_1,0af1960aee06528133f4bfccd6c9a1bd8f32749b43691a34e6c71cdbee401c9b,2025-10-16
Second Class_383.607_9,c231942bb59969c50b8d20e601e1a64309396f9d2a95bb8688dd2a9a7e7e1f5e,2025-10-16
Standard Class_62.048_2,8d722f3eaa32cd2556fde2136b6909187381f447e4c2b102691f5512e525c5cc,2025-10-16
First Class_182.91_3,bf8bf7746b78e0bbadd10b0691304104e64bb3a726af061d6c0c450e6ebff476,2025-10-16
Standard Class_11.05_5,3c140d912f4fc9758d9710cfc915f7b9db7e1e1b87def23793ce2dd86b82d974,2025-10-16
Standard Class_13.872_6,3cc44edd70da0f966888ad2b6399b9ee9c0489b7e7049260e2d3f22484035649,2025-10-16
Second Class_313.176_2,fac2cc7f44b2e94e92f6267b9e98f3aa42b6bffa88c23356b81cdabacfd2d97a,2025-10-16
Same Day_64.96_5,5d5ebe43b754479452263ec2dae9b5cba02df205a53e9d16ecb21573e2c37179,2025-10-16
First Class_119.85_3,cbe2d9f04e5c2e93c00db136dd2593f195b64dab76416bdd14063dcae934114c,2025-10-16
Same Day_7.88_5,85e4d3d28f15cdc071f508d56944418ff161e85cf672bd8ce4daf1d5cb14fea3,2025-10-16
First Class_241.17_2,6e24baca05c2fd01a84f4b54c73e13d74fd6316f2285fce563941a20eee6b874,2025-10-16
Second Class_226.2_5,79c509cfdc87ba89d3ad9a2418bf8d9858df2691669df81b12c351a4225fda70,2025-10-16
Standard Class_74.592_4,84eb90fb7060577a8bc0b6d9c96e82755d5b6919985d9d274ae75abce64a1363,2025-10-16
Standard Class_30.18_3,c197b5fea7d77da8fd9f062c3540b4b213810f82937ba7959f706360814f13ca,2025-10-16
First Class_30.88_2,b4fba7357cfc309d6e57e72d9fe17feec94363260afe0c0144517796a46d3ca2,2025-10-16
Second Class_46.9_5,ffc38efc1951c5580ada5db1ca68a6855c8aeec652db44ee67e3de096be43842,2025-10-16
Standard Class_33.02_2,3537c81c19b1d6a991969c50438dfbc2ceea7afe7380912cd984597e9bb95377,2025-10-16
Same Day_17.52_3,f9279b67a9a94e07bfae9d5f726edaadb473d4d2443f9efeeac88e54dd177241,2025-10-16
Second Class_81.36_5,0920873f4b69a418e6924fe2e31f887e64845cbb9856ce71894a96afe35cba1a,2025-10-16
Standard Class_227.96_2,3c916c94fa7c5fa86cf5268e86087bc607afa7f4b67a858d61eb61b0eb497ba0,2025-10-16
Standard Class_2003.168_4,ba98c324f287d8e67aca722113e11bac89361d6f8238cb049c91607c63e2c673,2025-10-16
Standard Class_37.896_4,7f48107dfd1c1d58f9304791365a9af11f60b3bcd2150a589c0cf6b635c9decc,2025-10-16
Second Class_30.336_6,8d80d7c8b27ee3786b318b1985312f09d0104e3aeb1af052c8517fe06b5feac0,2025-10-16
Same Day_92.52_6,41ab63ca75900a5eb0573526deffd69134770042a992853e2f9d4c3223c2b83d,2025-10-16
Standard Class_204.9_5,b84897ba157b90e3134245cd5223f88aff586491fac3f987a271af9987a60312,2025-10-16
Standard Class_46.44_3,fd1a394da9ef45a66f45b76d22c2d57196624b771fc4c15868ffca04054d296f,2025-10-16
Standard Class_895.944_7,772663ee926a0a6243598b6ad0d1e990dbbbc069164ad5e3e912e2d90ca62abe,2025-10-16
Standard Class_82.64_2,0cfd5e786c29ca249d603deeef42419aac39d723fedae1cca7facecf92da83ab,2025-10-16
Second Class_255.984_2,c7f9ffb72f0e96a3d40f8dcc79f26b15b4bc6842e7eb2b34713e573b36167dd2,2025-10-16
First Class_13.872_3,ae2802d535ec053e608cc7c126da22e0411b0eec8d35f0a332d62549f3c9b7e9,2025-10-16
Second Class_272.94_3,ef9bb8f508f01e617cd2eec64db0623efd210e48ba8d41b85be49b814cd32553,2025-10-16
First Class_4.928_4,80336f800054892e8a3245dd1ce6ab1b20807d322f499915fbd80c22bd6ea0ba,2025-10-16
Same Day_29.7_3,0620949acae50cf6295eff78aba5a5ca616304a6f40a0914ae000ec643259c11,2025-10-16
First Class_194.32_4,f7e2e7e88a973a0be68c78e2cc67f119c27f93742e8f89b88b71812b776c4cb6,2025-10-16
Standard Class_655.9_5,a1a40529c15c5e91c9f1f5e06f59d2c57799ca355d7e4e5e8b0a353671c42efe,2025-10-16
Standard Class_344.91_3,ae514da1f5d223701575f0c63c9f221f8e969bfc7ec9fb9080dfb6d98870b106,2025-10-16
First Class_91.176_3,7d5848b03dc24b72c7c6440185ddaf9918bf8c77ffaa0c72e32aa08f2fbbb086,2025-10-16
Standard Class_81.576_3,3636090dee40cd77b341b0bfe5e740ab613f6ae61f48abc28cd59355937c82c4,2025-10-16
